method,config,Jaccard
RFCA,GL80,0.8888616381042437
RFCA,GL80,0.8842667565732553
RFCA,GL80,0.9277892058513907
RFCA,GL80,0.7873293940008096
RFCA,GL80,0.8250614666840553
RFCA,GL80,0.9013654611776373
RFCA,GL80,0.8832874306406466
RFCA,GL80,0.9028617517582745
RFCA,GL80,0.8956648194412923
RFCA,GL80,0.9243436885993918
RFCA,GL80,0.9220585038159377
RFCA,GL80,0.9255138372914369
RFCA,GL80,0.9488235764462215
RFCA,GL80,0.9395871352785982
RFCA,GL80,0.842809373813187
RFCA,GL80,0.8575446176907102
RFCA,GL80,0.8959294234147536
RFCA,GL80,0.956638229715877
RFCA,GL80,0.8850235657513403
RFCA,GL80,0.8961903676183397
RFCA,GL80,0.8597626041675531
RFCA,GL80,0.8796257442911639
RFCA,GL80,0.8512235750910118
RFCA,GL80,0.8774183752823181
RFCA,GL80,0.9114561786574882
RFCA,GL80,0.9156391572958172
RFCA,GL80,0.8944953259611409
RFCA,GL80,0.8420664588267376
RFCA,GL80,0.8924598957444102
RFCA,GL80,0.9028694925815002
RFCA,GL80,0.8494116322031199
RFCA,GL80,0.9257222789075331
RFCA,GL80,0.9456502925832099
RFCA,GL80,0.9274266960320116
RFCA,GL80,0.926555391423387
RFCA,GL80,0.905305528477639
RFCA,GL80,0.8445387389330749
RFCA,GL80,0.9265510105941503
RFCA,GL80,0.8985148054504155
RFCA,GL80,0.9159511725497531
RFCA,GL80,0.8965562233420514
RFCA,GL80,0.9832948611652297
RFCA,GL80,0.9707018058223814
RFCA,GL80,0.7976034896074015
RFCA,GL80,0.8478945257480691
RFCA,GL80,0.80513067945451
RFCA,GL80,0.8618810746655966
RFCA,GL80,0.8493045784375431
RFCA,GL80,0.9175598210265811
RFCA,GL80,0.9402744538270192
RFCA,GL80,0.9660728488555517
RFCA,GL80,0.9260202136294914
RFCA,GL80,0.8773440222400443
RFCA,GL80,0.9185603868807926
RFCA,GL80,0.9173197585403383
RFCA,GL80,0.8849867395840217
RFCA,GL80,0.8653873776412224
RFCA,GL80,0.9199178540724922
RFCA,GL80,0.9360935713106706
RFCA,GL80,0.9234816607175818
RFCA,GL80,0.9016580269782273
RFCA,GL80,0.9498866572201692
RFCA,GL80,0.9469415719235881
RFCA,GL80,0.9387503105144221
RFCA,GL80,0.9183946571332988
RFCA,GL80,0.9352923991122432
RFCA,GL80,0.9016413622202903
RFCA,GL80,0.8823582742671391
RFCA,GL80,0.91085702902559
RFCA,GL80,0.8986451200413131
RFCA,GL80,0.9229369824891591
RFCA,GL80,0.8974456778166747
